,ow_tp,ow_fp,ow_fn,ow_precision,ow_recall,ow_f1,ow_threat,ow_iou,merges,splits,pw_tp,pw_tn,pw_fp,pw_fn,pw_accuracy,pw_precision,pw_recall,pw_f1,pw_specificity,pw_iou
118,8.1,11.9,8.9,0.40499999999999997,0.4764705882352941,0.4378378378378379,0.31371852330675853,0.6209244671041529,0.0,0.0,7543.0,55294.0,980.0,1719.0,0.9588165283203125,0.8850170127889241,0.8144029367307277,0.8482429013213382,0.9825852080889932,0.7364772505370045
119,7.7,10.3,8.3,0.42777777777777776,0.48125,0.45294117647058824,0.3161435532233883,0.6333098304397193,0.0,0.0,3207.0,61041.0,674.0,614.0,0.9803466796875,0.82633341922185,0.8393090813923056,0.8327707089067775,0.9890788301061331,0.7134593993325917
120,5.2,5.8,6.8,0.4727272727272728,0.4333333333333333,0.4521739130434783,0.318130765862964,0.5828879330970864,1.0,0.0,2577.0,61879.0,544.0,536.0,0.9835205078125,0.8256968920217879,0.8278188242852553,0.8267564966313763,0.9912852634445637,0.70467596390484
121,12.4,23.6,20.6,0.34444444444444444,0.37575757575757573,0.3594202898550724,0.24275625329458853,0.6135633654160203,1.0,1.0,8954.0,51985.0,3014.0,1583.0,0.9298553466796875,0.7481617647058824,0.8497674860017083,0.7957342812708287,0.9451990036182476,0.6607630433178363
122,3.6,5.4,6.4,0.4,0.36,0.37894736842105264,0.260079365079365,0.596623130388829,1.0,0.0,2857.0,61349.0,626.0,704.0,0.979705810546875,0.8202698822853861,0.8023027239539455,0.8111868256672345,0.9898991528842275,0.6823501313589683
123,6.1,18.9,16.9,0.24400000000000005,0.26521739130434785,0.25416666666666665,0.15860310775996458,0.51129840371319,0.0,0.0,4519.0,56788.0,1871.0,2358.0,0.9354705810546875,0.7071987480438184,0.6571179293296495,0.6812391648451044,0.9681037862902538,0.5165752171925011
124,8.5,12.5,9.5,0.4047619047619048,0.4722222222222222,0.43589743589743585,0.3056929811467016,0.649761418160276,0.0,0.0,6702.0,55889.0,1477.0,1468.0,0.9550628662109375,0.8194155764763419,0.8203182374541004,0.819866658511224,0.9742530418714919,0.6947237483155385
125,4.8,6.2,4.2,0.43636363636363634,0.5333333333333333,0.48,0.3628510378510378,0.7094487678991788,0.0,0.0,4776.0,59182.0,1288.0,290.0,0.975921630859375,0.787598944591029,0.942755625740229,0.8582210242587601,0.9787001819083844,0.7516525023607177
126,7.4,4.6,6.6,0.6166666666666667,0.5285714285714286,0.5692307692307692,0.440441139079583,0.6751976240641311,0.0,0.0,5941.0,58238.0,461.0,896.0,0.9792938232421875,0.9279912527335208,0.8689483691677636,0.8974998111639853,0.9921463738734901,0.8140586462044396
127,7.3,6.7,7.7,0.5214285714285715,0.4866666666666667,0.503448275862069,0.3706395407711197,0.6947754699786122,1.0,0.0,7160.0,55719.0,1681.0,976.0,0.9594573974609375,0.8098631376541116,0.880039331366765,0.8434941391294104,0.9707142857142858,0.7293470510339207
128,5.8,4.2,5.2,0.58,0.5272727272727272,0.5523809523809524,0.4179301619433199,0.6566380312112761,0.0,0.0,6071.0,57847.0,966.0,652.0,0.975311279296875,0.8627255932925962,0.9030194853488026,0.8824127906976744,0.9835750599357285,0.7895695148914033
129,21.2,39.8,30.8,0.3475409836065574,0.4076923076923077,0.3752212389380531,0.25090423319028254,0.6220273938657137,3.0,7.0,14442.0,45217.0,2973.0,2904.0,0.9103240966796875,0.8292850990525409,0.8325838810100311,0.8309312160179512,0.9383067026354015,0.7107633249667799
