,ow_tp,ow_fp,ow_fn,ow_precision,ow_recall,ow_f1,ow_threat,ow_iou,merges,splits,pw_tp,pw_tn,pw_fp,pw_fn,pw_accuracy,pw_precision,pw_recall,pw_f1,pw_specificity,pw_iou
84,12.3,14.7,9.7,0.45555555555555555,0.5590909090909091,0.5020408163265306,0.3584879444936371,0.719087028422057,0.0,1.0,6588.0,56844.0,1124.0,980.0,0.9678955078125,0.854253112033195,0.870507399577167,0.8623036649214659,0.9806099917195694,0.7579383341003222
85,17.0,9.0,11.0,0.653846153846154,0.6071428571428572,0.6296296296296295,0.5318800687632723,0.7430134665417611,0.0,0.0,8356.0,55004.0,1362.0,814.0,0.966796875,0.8598477052891541,0.9112322791712105,0.8847945785684033,0.9758364971791506,0.7933915685529814
86,18.4,9.6,8.6,0.6571428571428571,0.6814814814814815,0.669090909090909,0.5644215705995659,0.7999492736514953,0.0,0.0,8472.0,55433.0,934.0,697.0,0.9751129150390625,0.9007016797788645,0.9239829861489802,0.9121938088829071,0.9834300211116433,0.8385628031277839
87,17.4,7.6,5.6,0.696,0.7565217391304347,0.725,0.6226720959809733,0.8496186212956915,0.0,0.0,7562.0,56451.0,832.0,691.0,0.9767608642578125,0.9008815820824398,0.9162728704713438,0.9085120442121704,0.9854756210394009,0.8323610346725372
88,15.1,16.9,11.9,0.471875,0.5592592592592592,0.5118644067796609,0.3808997325953509,0.7568265277279893,0.0,0.0,5571.0,57648.0,1296.0,1021.0,0.9646453857421875,0.8112712975098296,0.8451152912621359,0.8278475369641133,0.9780130293159609,0.706262677484787
89,10.0,17.0,11.0,0.37037037037037035,0.4761904761904761,0.41666666666666663,0.2816450864545182,0.6318548111001194,1.0,0.0,3639.0,60332.0,1060.0,505.0,0.9761199951171875,0.7744200893807193,0.8781370656370656,0.8230238606807645,0.9827339066979411,0.6992697924673328
90,11.0,13.0,10.0,0.4583333333333333,0.5238095238095237,0.48888888888888893,0.3759357550986493,0.6878197975854691,0.0,0.0,4023.0,60049.0,927.0,537.0,0.9776611328125,0.8127272727272727,0.8822368421052632,0.8460567823343849,0.9847972972972973,0.7331875341716785
91,18.9,17.1,17.1,0.525,0.525,0.525,0.3960140052708054,0.6950863348793966,2.0,2.0,7180.0,56097.0,1209.0,1050.0,0.9655303955078125,0.8558827035403505,0.8724179829890644,0.8640712437571454,0.9789027326981468,0.7606738001906982
92,8.7,6.3,4.3,0.5800000000000001,0.6692307692307693,0.6214285714285714,0.5086554999867693,0.7980026239543767,0.0,1.0,3382.0,61277.0,417.0,460.0,0.9866180419921875,0.8902342721768887,0.8802706923477356,0.8852244470619028,0.9932408337925892,0.794083118102841
93,17.7,17.3,17.3,0.5057142857142857,0.5057142857142857,0.5057142857142857,0.38689628321264175,0.6792163142675615,1.0,1.0,9239.0,52854.0,1777.0,1666.0,0.9474639892578125,0.8386891793754538,0.8472260430994957,0.8429359974453721,0.9674726803463235,0.7285128528623246
94,8.8,7.2,8.2,0.55,0.5176470588235293,0.5333333333333333,0.41329357147859397,0.7198834502946195,1.0,0.0,4037.0,60175.0,741.0,583.0,0.97979736328125,0.8449141900376727,0.8738095238095238,0.8591189614811662,0.9878357081883249,0.753031150904682
95,20.4,56.6,49.6,0.2649350649350649,0.2914285714285715,0.27755102040816326,0.18054419083240902,0.5625795760234815,4.0,4.0,12310.0,45950.0,3359.0,3917.0,0.88897705078125,0.7856276724743123,0.7586121895606088,0.771883621770755,0.931878561723012,0.628510160318595
