,ow_tp,ow_fp,ow_fn,ow_precision,ow_recall,ow_f1,ow_threat,ow_iou,merges,splits,pw_tp,pw_tn,pw_fp,pw_fn,pw_accuracy,pw_precision,pw_recall,pw_f1,pw_specificity,pw_iou
41,11.4,7.6,7.6,0.6,0.6,0.6,0.49317444744014544,0.7553915978284419,0.0,0.0,5069.0,59019.0,663.0,785.0,0.9779052734375,0.8843335659455688,0.8659036556200889,0.8750215777662697,0.9888911229516437,0.7778118766303513
42,19.1,15.9,15.9,0.5457142857142857,0.5457142857142857,0.5457142857142857,0.4348294821120908,0.7070971921773552,0.0,0.0,7856.0,55170.0,1376.0,1134.0,0.961700439453125,0.8509532062391681,0.8738598442714127,0.8622544177368017,0.9756658295900683,0.7578622419448195
43,12.3,8.7,9.7,0.5857142857142856,0.5590909090909091,0.5720930232558139,0.49203854116897594,0.7223084281129889,0.0,0.0,5093.0,59038.0,778.0,627.0,0.9785614013671875,0.8674842445920626,0.8903846153846153,0.8787852644292986,0.9869934465694797,0.7837796244998461
44,13.7,8.3,7.3,0.6227272727272728,0.6523809523809524,0.6372093023255815,0.5476986250464512,0.7850570108942055,0.0,0.0,5274.0,59070.0,869.0,323.0,0.9818115234375,0.8585381735308482,0.9422905127747008,0.8984667802385009,0.985501926959075,0.8156510980513455
45,11.8,8.2,11.2,0.59,0.5130434782608695,0.5488372093023257,0.443654573877686,0.6685445458858602,0.0,0.0,4743.0,58628.0,225.0,1940.0,0.9669647216796875,0.9547101449275363,0.7097112075415233,0.8141790404257145,0.996176915365402,0.6865952518818761
46,11.0,10.0,7.0,0.5238095238095238,0.611111111111111,0.5641025641025641,0.4437163953196562,0.7795114885870695,0.0,1.0,6505.0,57047.0,964.0,1020.0,0.9697265625,0.8709331905208194,0.8644518272425249,0.8676804054955315,0.9833824619468722,0.7662857815997173
47,8.5,8.5,6.5,0.5,0.5666666666666667,0.53125,0.3975776016508282,0.6945273837908961,0.0,0.0,5034.0,58998.0,676.0,828.0,0.97705078125,0.8816112084063047,0.8587512794268168,0.8700311095748358,0.9886717833562355,0.7699602324869991
48,10.9,13.1,13.1,0.4541666666666666,0.4541666666666666,0.4541666666666666,0.3325448961957115,0.6563664796426282,0.0,0.0,5663.0,57616.0,1368.0,889.0,0.9655609130859375,0.8054330820651401,0.8643162393162394,0.8338364131635132,0.9768072697680728,0.7150252525252525
49,9.7,9.3,9.3,0.5105263157894736,0.5105263157894736,0.5105263157894736,0.38796155938547244,0.6639604093989033,0.0,0.0,5485.0,57661.0,649.0,1741.0,0.963531494140625,0.894196283012716,0.7590644893440355,0.8211077844311377,0.9888698336477448,0.6965079365079365
50,16.1,12.9,9.9,0.5551724137931033,0.6192307692307691,0.5854545454545453,0.4725361540358765,0.7802841540791656,0.0,0.0,8575.0,54623.0,1761.0,577.0,0.964324951171875,0.829624613003096,0.9369536713286714,0.8800287356321839,0.9687677355278093,0.7857601026298909
51,20.6,10.4,11.4,0.6645161290322581,0.64375,0.6539682539682539,0.5579001722310546,0.7849649749939864,0.0,0.0,9406.0,54237.0,1235.0,658.0,0.9711151123046875,0.8839394793722395,0.9346184419713831,0.9085728085003623,0.9777365157196424,0.8324630498274184
52,18.3,11.7,7.7,0.6100000000000001,0.7038461538461538,0.6535714285714285,0.532271849293126,0.7883920505995834,0.0,0.0,7789.0,56494.0,663.0,590.0,0.9808807373046875,0.9215570279223853,0.9295858694354935,0.9255540371932743,0.9884003709082002,0.8614244636142446
53,10.0,20.0,18.0,0.3333333333333333,0.35714285714285715,0.3448275862068966,0.23551427735047475,0.6056075036339388,2.0,1.0,4954.0,57861.0,1434.0,1287.0,0.9584808349609375,0.7755165936130244,0.7937830475885275,0.7845435109668224,0.9758158360738679,0.6454723127035831
