,ow_tp,ow_fp,ow_fn,ow_precision,ow_recall,ow_f1,ow_threat,ow_iou,merges,splits,pw_tp,pw_tn,pw_fp,pw_fn,pw_accuracy,pw_precision,pw_recall,pw_f1,pw_specificity,pw_iou
59,4.6,3.4,3.4,0.575,0.575,0.575,0.4224708624708624,0.6455658329434601,0.0,0.0,4517.0,60239.0,476.0,304.0,0.98809814453125,0.904666533146405,0.9369425430408629,0.9205217036886081,0.992160092234209,0.8527468378327355
60,4.0,5.0,3.0,0.4444444444444445,0.5714285714285714,0.5,0.36606060606060603,0.6860270895453136,0.0,0.0,6758.0,57267.0,604.0,907.0,0.9769439697265625,0.9179570768812823,0.8816699282452707,0.8994476608770879,0.9895629935546302,0.8172693191437901
61,3.0,3.0,3.0,0.5,0.5,0.5,0.36861471861471856,0.6630294646186183,0.0,0.0,3201.0,61391.0,525.0,419.0,0.985595703125,0.8590982286634461,0.8842541436464089,0.8714946909882929,0.9915207700755863,0.7722557297949336
62,16.6,43.4,41.4,0.27666666666666667,0.2862068965517241,0.2813559322033898,0.18480659444249822,0.5490626615256111,4.0,3.0,14789.0,42019.0,4353.0,4375.0,0.8668212890625,0.7725942952669522,0.7717073679816322,0.7721505769331175,0.906128698352454,0.6288642258791513
63,19.7,35.3,30.3,0.35818181818181816,0.394,0.37523809523809526,0.2594479344947175,0.6279183724405397,2.0,4.0,13050.0,46438.0,3050.0,2998.0,0.90771484375,0.8105590062111802,0.813185443668993,0.8118701007838746,0.9383688975105076,0.6833176248821866
64,21.4,32.6,26.6,0.3962962962962963,0.4458333333333333,0.4196078431372549,0.3027999137527987,0.642535995978431,0.0,3.0,12824.0,47239.0,2500.0,2973.0,0.9164886474609375,0.8368572174367006,0.8117997088054694,0.8241380418367019,0.949737630430849,0.700879925670875
65,18.2,29.8,29.8,0.37916666666666665,0.37916666666666665,0.37916666666666665,0.26535333520096815,0.6104585213591969,3.0,1.0,13493.0,45512.0,3510.0,3021.0,0.9003448486328125,0.7935658413221196,0.8170643090710912,0.8051436584419847,0.9283994941046877,0.6738413903316021
66,10.2,9.8,8.8,0.51,0.5368421052631579,0.523076923076923,0.41470121030689466,0.6950616072940503,0.0,0.0,4662.0,59227.0,870.0,777.0,0.9748687744140625,0.8427331887201736,0.8571428571428571,0.8498769483182936,0.9855234038304741,0.738944365192582
67,19.2,18.8,20.8,0.5052631578947369,0.4800000000000001,0.49230769230769234,0.3727391007517571,0.6511659326589643,1.0,0.0,8669.0,54178.0,1379.0,1310.0,0.9589691162109375,0.8627587579617835,0.8687243210742559,0.8657312627952265,0.9751786453552208,0.7632505722838528
68,16.0,4.0,5.0,0.8,0.7619047619047619,0.7804878048780488,0.7103204404291361,0.8315551315725541,0.0,0.0,5750.0,59019.0,424.0,343.0,0.9882965087890625,0.9313249109167476,0.9437058920072214,0.9374745251487732,0.9928671163972209,0.882307810342182
